charset	iso-8859-1

regular (year=0):
NL	Pinksteren	9	6	2019	0	0
NL	Pinksteren	10	6	2019	0	0

2020:
NL	Pasen	12	4	2020	0	0
NL	Pasen	13	4	2020	0	0
NL	Hemelvaart	21	5	2020	0	0
NL	Pinksteren	31	5	2020	0	0
NL	Pinksteren	1	6	2020	0	0

2021:
NL	Pasen	4	4	2021	0	0
NL	Pasen	5	4	2021	0	0
NL	Hemelvaart	13	5	2021	0	0
NL	Pinksteren	23	5	2021	0	0
NL	Pinksteren	24	5	2021	0	0

2022:
NL	Pasen	17	4	2022	0	0
NL	Pasen	18	4	2022	0	0
NL	Hemelvaart	26	5	2022	0	0
NL	Pinksteren	5	6	2022	0	0
NL	Pinksteren	6	6	2022	0	0

2023:
NL	Pasen	9	4	2023	0	0
NL	Pasen	10	4	2023	0	0
NL	Hemelvaart	18	5	2023	0	0
NL	Pinksteren	28	5	2023	0	0
NL	Pinksteren	29	5	2023	0	0

2024:
NL	Pasen	31	3	2024	0	0
NL	Pasen	1	4	2024	0	0
NL	Hemelvaart	9	5	2024	0	0
NL	Pinksteren	19	5	2024	0	0
NL	Pinksteren	20	5	2024	0	0

2025:
NL	Pasen	20	4	2025	0	0
NL	Pasen	21	4	2025	0	0
NL	Hemelvaart	29	5	2025	0	0
NL	Pinksteren	8	6	2025	0	0
NL	Pinksteren	9	6	2025	0	0

2026:
NL	Pasen	5	4	2026	0	0
NL	Pasen	6	4	2026	0	0
NL	Hemelvaart	14	5	2026	0	0
NL	Pinksteren	24	5	2026	0	0
NL	Pinksteren	25	5	2026	0	0

2027:
NL	Pasen	28	3	2027	0	0
NL	Pasen	29	3	2027	0	0
NL	Hemelvaart	6	5	2027	0	0
NL	Pinksteren	16	5	2027	0	0
NL	Pinksteren	17	5	2027	0	0

2028:
NL	Pasen	16	4	2028	0	0
NL	Pasen	17	4	2028	0	0
NL	Hemelvaart	25	5	2028	0	0
NL	Pinksteren	4	6	2028	0	0
NL	Pinksteren	5	6	2028	0	0

2029:
NL	Pasen	1	4	2029	0	0
NL	Pasen	2	4	2029	0	0
NL	Hemelvaart	10	5	2029	0	0
NL	Pinksteren	20	5	2029	0	0
NL	Pinksteren	21	5	2029	0	0

2030:
NL	Pasen	21	4	2030	0	0
NL	Pasen	22	4	2030	0	0
NL	Hemelvaart	30	5	2030	0	0
NL	Pinksteren	9	6	2030	0	0
NL	Pinksteren	10	6	2030	0	0

2031:
NL	Pasen	13	4	2031	0	0
NL	Pasen	14	4	2031	0	0
NL	Hemelvaart	22	5	2031	0	0
NL	Pinksteren	1	6	2031	0	0
NL	Pinksteren	2	6	2031	0	0

2032:
NL	Pasen	28	3	2032	0	0
NL	Pasen	29	3	2032	0	0
NL	Hemelvaart	6	5	2032	0	0
NL	Pinksteren	16	5	2032	0	0
NL	Pinksteren	17	5	2032	0	0

2033:
NL	Pasen	17	4	2033	0	0
NL	Pasen	18	4	2033	0	0
NL	Hemelvaart	26	5	2033	0	0
NL	Pinksteren	5	6	2033	0	0
NL	Pinksteren	6	6	2033	0	0

2034:
NL	Pasen	9	4	2034	0	0
NL	Pasen	10	4	2034	0	0
NL	Hemelvaart	18	5	2034	0	0
NL	Pinksteren	28	5	2034	0	0
NL	Pinksteren	29	5	2034	0	0

2035:
NL	Pasen	25	3	2035	0	0
NL	Pasen	26	3	2035	0	0
NL	Hemelvaart	3	5	2035	0	0
NL	Pinksteren	13	5	2035	0	0
NL	Pinksteren	14	5	2035	0	0

2036:
NL	Pasen	13	4	2036	0	0
NL	Pasen	14	4	2036	0	0
NL	Hemelvaart	22	5	2036	0	0
NL	Pinksteren	1	6	2036	0	0
NL	Pinksteren	2	6	2036	0	0

2037:
NL	Pasen	5	4	2037	0	0
NL	Pasen	6	4	2037	0	0
NL	Hemelvaart	14	5	2037	0	0
NL	Pinksteren	24	5	2037	0	0
NL	Pinksteren	25	5	2037	0	0

2038:
NL	Pasen	25	4	2038	0	0
NL	Pasen	26	4	2038	0	0
NL	Hemelvaart	3	6	2038	0	0
NL	Pinksteren	13	6	2038	0	0
NL	Pinksteren	14	6	2038	0	0

2039:
NL	Pasen	10	4	2039	0	0
NL	Pasen	11	4	2039	0	0
NL	Hemelvaart	19	5	2039	0	0
