Regelmässig:
CH 	Fastnacht	21	2	2012	0	0
CH 	Aschermittwoch	22	2	2012	0	0
CH 	Gründonnerstag	5	4	2012	0	0
CH 	Karfreitag	6	4	2012	0	0
CH 	Ostersonntag	8	4	2012	0	0
CH 	Ostermontag	9	4	2012	0	0
CH 	Christi Himmelfahrt	17	5	2012	0	0
CH 	Pfingstsonntag	27	5	2012	0	0
CH 	Pfingstmontag	28	5	2012	0	0
CH 	Fronleichnam	7	6	2012	0	0
CH 	Buß- und Bettag	21	11	2012	0	0
CH 	1. Advent	2	12	2012	0	0
CH 	2. Advent	9	12	2012	0	0
CH 	3. Advent	16	12	2012	0	0
CH 	4. Advent	23	12	2012	0	0

2013:
CH 	Fastnacht	12	2	2013	0	0
CH 	Aschermittwoch	13	2	2013	0	0
CH 	Gründonnerstag	28	3	2013	0	0
CH 	Karfreitag	29	3	2013	0	0
CH 	Ostersonntag	31	3	2013	0	0
CH 	Ostermontag	1	4	2013	0	0
CH 	Christi Himmelfahrt	9	5	2013	0	0
CH 	Pfingstsonntag	19	5	2013	0	0
CH 	Pfingstmontag	20	5	2013	0	0
CH 	Fronleichnam	30	5	2013	0	0
CH 	Buß- und Bettag	20	11	2013	0	0
CH 	1. Advent	1	12	2013	0	0
CH 	2. Advent	8	12	2013	0	0
CH 	3. Advent	15	12	2013	0	0
CH 	4. Advent	22	12	2013	0	0

2014:
CH 	Fastnacht	4	3	2014	0	0
CH 	Aschermittwoch	5	3	2014	0	0
CH 	Gründonnerstag	17	4	2014	0	0
CH 	Karfreitag	18	4	2014	0	0
CH 	Ostersonntag	20	4	2014	0	0
CH 	Ostermontag	21	4	2014	0	0
CH 	Christi Himmelfahrt	29	5	2014	0	0
CH 	Pfingstsonntag	8	6	2014	0	0
CH 	Pfingstmontag	9	6	2014	0	0
CH 	Fronleichnam	19	6	2014	0	0
CH 	Buß- und Bettag	19	11	2014	0	0
CH 	1. Advent	30	11	2014	0	0
CH 	2. Advent	7	12	2014	0	0
CH 	3. Advent	14	12	2014	0	0
CH 	4. Advent	21	12	2014	0	0

2015:
CH 	Fastnacht	17	2	2015	0	0
CH 	Aschermittwoch	18	2	2015	0	0
CH 	Gründonnerstag	2	4	2015	0	0
CH 	Karfreitag	3	4	2015	0	0
CH 	Ostersonntag	5	4	2015	0	0
CH 	Ostermontag	6	4	2015	0	0
CH 	Christi Himmelfahrt	14	5	2015	0	0
CH 	Pfingstsonntag	24	5	2015	0	0
CH 	Pfingstmontag	25	5	2015	0	0
CH 	Fronleichnam	4	6	2015	0	0
CH 	Buß- und Bettag	18	11	2015	0	0
CH 	1. Advent	29	11	2015	0	0
CH 	2. Advent	6	12	2015	0	0
CH 	3. Advent	13	12	2015	0	0
CH 	4. Advent	20	12	2015	0	0
