charset	utf-8

regular (year=0):
BD	International Mother Language Day	21	2	0	0	0
BD	National Independence Day	26	3	0	0	0
BD	Bengali New Year	14	4	0	0	0
BD	May day	1	5	0	0	0
BD	Jonmashtomee	24	8	0	0	0
BD	Durga Puja	9	10	0	0	0
BD	Victory Day	16	12	0	0	0
BD	Christmas Day	25	12	0	0	0

2008:
BD	Eid- E - Miladunnobi	21	3	2008	0	0
BD	Laila Tul Barat	17	8	2008	0	0
